student_id,C11,C12,C13,C14,C21,C22,C23,C31,C32,C33,C41,C42,C43
SYN-09089,2.8,2.4,3.0,2.4,2.4,3.0,2.5,3.3,2.2,3.0,2.7,2.1,3.1
SYN-09090,2.5,2.1,3.4,3.1,2.7,3.2,2.8,2.9,3.3,2.9,3.2,2.7,2.4
SYN-09091,2.0,2.3,2.6,2.1,2.7,1.9,1.8,2.2,2.2,2.0,2.0,1.9,2.3
SYN-09092,3.3,3.3,2.5,3.6,3.0,3.6,2.8,2.8,3.1,3.3,3.6,3.2,3.0
SYN-09093,3.7,3.3,3.3,3.6,3.6,3.6,3.7,3.0,3.4,3.1,3.1,3.7,3.7
SYN-09094,3.0,2.3,1.8,2.5,2.0,2.1,2.5,2.2,2.4,2.3,2.5,2.2,1.9
SYN-09095,3.5,3.0,3.3,3.3,3.1,3.2,3.2,2.4,3.2,3.3,3.5,2.7,3.3
SYN-09096,2.8,3.6,3.1,3.4,3.6,3.2,3.0,3.1,3.6,3.5,3.5,3.7,3.2
SYN-09097,2.7,2.9,2.3,3.0,2.5,2.8,2.9,2.5,2.4,2.7,2.9,2.9,2.8
SYN-09098,3.3,3.3,3.8,3.6,3.9,3.5,3.6,3.7,4.0,3.8,3.4,3.6,3.8
SYN-09099,4.0,4.5,3.4,3.9,4.0,3.9,3.7,3.6,3.7,3.8,3.8,4.0,3.7
SYN-09100,2.5,2.7,2.5,2.7,2.4,2.4,1.7,2.5,2.0,2.2,2.8,2.7,2.4
SYN-09101,3.1,3.2,3.3,2.8,3.1,2.7,3.1,2.9,3.0,2.8,3.1,2.8,3.8
SYN-09102,2.8,3.5,3.1,3.1,3.3,2.8,3.4,3.1,2.4,3.1,3.0,2.9,3.0
SYN-09103,3.8,3.5,2.9,2.8,3.1,3.7,3.6,3.0,3.0,3.3,3.2,2.8,3.2
SYN-09104,2.7,2.7,2.8,2.6,3.0,2.7,3.0,3.1,3.2,2.9,3.5,3.2,3.4
SYN-09105,3.5,3.2,3.2,3.3,3.6,3.2,2.8,3.1,2.4,3.1,3.1,3.2,3.4
SYN-09106,3.4,2.7,3.0,2.4,3.0,2.9,3.7,2.8,2.9,2.5,3.3,2.6,3.2
SYN-09107,4.6,3.7,4.1,4.2,3.7,3.7,3.6,3.6,4.4,3.5,4.2,4.5,4.4
SYN-09108,2.4,3.4,2.8,2.6,3.3,3.0,2.6,2.9,2.9,3.1,2.4,3.3,2.5
SYN-09109,2.2,1.9,1.6,1.9,2.2,2.5,2.2,2.6,2.3,2.0,2.6,2.2,2.0
SYN-09110,3.3,3.2,3.2,3.0,3.5,2.9,3.2,3.3,3.0,3.2,3.0,2.8,3.7
SYN-09111,2.8,2.6,2.8,2.8,2.4,2.9,2.3,2.8,2.1,2.4,2.1,2.7,3.0
SYN-09112,2.7,2.3,2.1,3.3,3.2,2.0,2.6,2.1,2.0,2.4,2.4,2.7,1.8
SYN-09113,2.7,2.8,3.5,2.4,2.8,3.2,3.4,3.2,2.8,2.7,2.5,3.1,2.5
SYN-09114,2.9,3.0,2.6,3.0,2.7,3.2,3.8,3.3,2.5,3.0,2.8,3.0,3.2
SYN-09115,2.2,2.5,2.6,2.2,2.5,1.9,2.6,3.1,2.6,2.7,2.9,2.3,2.6
SYN-09116,3.2,3.2,3.7,3.4,2.6,2.9,3.0,3.3,3.3,3.2,3.4,3.8,2.8
SYN-09117,3.0,2.1,1.6,2.7,2.6,2.3,2.9,1.6,2.7,2.1,2.8,2.1,2.2
SYN-09118,2.9,3.3,3.2,2.9,2.8,3.2,2.7,3.5,3.3,3.1,3.8,2.9,3.3
SYN-09119,3.0,2.8,2.2,2.5,2.2,2.8,2.8,2.6,2.6,2.7,2.6,2.4,3.0
SYN-09120,2.7,3.1,2.6,2.7,3.2,2.9,2.7,3.0,3.3,3.3,3.1,3.2,3.1
SYN-09121,1.8,1.7,2.6,1.5,2.2,1.7,2.0,1.5,2.7,2.3,2.3,2.3,1.9
SYN-09122,2.0,1.4,1.5,1.2,1.7,1.4,2.1,2.0,1.9,2.4,1.7,2.1,1.6
SYN-09123,2.5,3.1,3.4,2.5,3.3,3.1,3.0,2.8,2.9,2.9,2.9,2.7,3.5
SYN-09124,4.1,3.7,3.9,3.9,4.4,3.7,4.2,3.7,3.7,3.9,3.5,3.6,4.0
SYN-09125,2.3,2.3,2.6,2.2,2.1,2.5,2.1,2.5,1.7,2.4,2.3,2.8,2.5
SYN-09126,4.1,3.8,3.9,3.5,3.7,4.0,4.4,4.1,4.0,4.1,4.0,3.9,3.8
SYN-09127,2.8,2.7,3.0,3.0,2.8,3.1,3.4,2.9,3.1,2.8,3.2,3.1,2.8
SYN-09128,2.6,1.8,2.6,2.2,2.1,2.2,2.2,2.1,2.8,2.5,2.7,2.7,2.5
SYN-09129,3.0,3.0,2.6,2.7,2.3,2.5,2.5,2.3,2.8,2.5,2.3,2.2,3.0
SYN-09130,2.7,2.9,3.4,2.8,3.0,3.3,2.8,2.5,3.0,2.3,2.5,3.2,3.0
SYN-09131,3.6,3.9,3.7,3.8,3.6,4.2,3.2,4.1,3.5,3.3,4.0,3.5,3.4
SYN-09132,2.3,3.1,3.5,3.1,3.1,3.4,3.0,2.9,2.7,2.9,2.9,3.3,3.0
SYN-09133,2.9,2.4,2.5,2.8,2.3,2.5,3.1,2.9,2.3,2.6,2.9,2.7,2.9
SYN-09134,2.9,3.4,2.7,2.9,2.9,3.1,3.7,2.3,3.4,3.3,3.1,2.9,2.7
SYN-09135,2.4,2.3,1.7,2.6,2.1,1.6,2.5,1.8,2.2,2.7,2.0,2.2,1.8
SYN-09136,2.8,2.6,2.3,2.0,2.4,2.5,2.4,2.3,2.5,2.5,2.6,2.4,2.5
SYN-09137,2.8,3.3,2.5,2.9,2.7,3.0,3.2,2.6,3.1,3.0,2.5,3.1,3.2
SYN-09138,2.8,2.9,2.7,2.0,2.8,2.8,2.6,2.3,2.7,2.6,3.0,2.9,2.1
SYN-09139,2.3,2.7,2.8,2.4,3.0,2.9,2.6,2.5,2.4,2.8,2.6,2.3,2.8
SYN-09140,2.6,3.0,3.2,3.2,2.7,2.7,2.8,2.8,3.4,2.9,2.7,2.3,2.5
SYN-09141,2.4,2.9,2.3,2.4,2.7,2.1,2.7,2.6,2.5,2.8,2.6,2.6,2.9
SYN-09142,2.3,2.2,1.9,1.1,2.4,2.6,1.6,2.6,2.2,1.6,2.0,1.9,1.9
SYN-09143,2.3,2.1,2.0,2.7,2.3,2.0,2.6,2.0,2.3,2.5,2.3,2.6,2.6
SYN-09144,3.1,3.6,2.7,3.3,3.0,3.3,3.2,3.4,3.1,3.6,3.2,3.0,3.1
SYN-09145,3.5,3.4,3.6,4.1,3.8,3.9,3.9,3.3,3.8,3.6,3.8,3.9,3.5
SYN-09146,3.1,2.7,3.6,2.7,3.3,2.8,3.0,3.2,2.5,3.5,3.5,3.7,2.7
SYN-09147,2.0,1.7,2.0,1.9,2.4,2.7,1.7,2.6,2.0,2.2,2.4,2.6,2.4
SYN-09148,3.4,3.3,3.7,2.9,3.2,3.3,3.3,3.3,3.7,3.3,3.2,3.6,3.6
SYN-09149,2.9,3.0,2.7,2.7,2.6,2.1,2.5,3.3,2.9,2.7,2.8,2.4,3.2
SYN-09150,3.6,3.0,3.3,2.9,3.3,3.4,3.1,3.3,2.9,3.6,3.4,2.7,3.2
SYN-09151,3.1,2.8,2.8,2.7,2.5,3.0,2.8,2.9,2.9,2.5,2.6,2.8,3.2
SYN-09152,3.1,3.5,3.3,3.2,3.2,3.6,3.4,3.1,3.4,3.1,3.9,3.1,3.3
SYN-09153,3.0,3.3,3.6,3.2,3.0,3.4,3.2,3.2,2.7,3.5,3.7,3.1,3.1
SYN-09154,2.0,2.1,1.7,2.1,2.1,2.1,1.8,2.6,1.6,1.9,1.9,1.6,2.2
SYN-09155,3.4,3.7,3.0,3.4,3.2,3.1,3.7,3.1,3.6,3.0,3.7,3.2,2.9
SYN-09156,3.4,2.9,3.1,2.5,2.7,2.6,2.7,2.6,2.8,2.6,3.2,2.3,3.0
SYN-09157,2.6,3.0,2.9,3.0,2.7,3.2,2.0,2.7,3.0,2.4,2.7,1.9,2.2
SYN-09158,2.9,3.4,3.1,2.9,3.0,3.5,3.1,3.2,3.6,2.5,2.7,3.0,3.6
SYN-09159,2.9,3.0,3.0,3.2,3.1,3.2,2.7,3.2,2.8,3.0,2.9,3.3,2.6
SYN-09160,2.3,2.5,2.6,2.4,2.2,2.3,2.0,2.4,2.9,2.1,2.3,2.1,2.4
SYN-09161,2.6,3.2,3.2,2.0,3.6,3.0,3.2,2.7,3.1,2.9,3.0,2.8,3.3
SYN-09162,1.4,2.1,1.9,1.8,1.8,1.6,1.5,1.9,2.4,1.3,1.9,1.7,2.3
SYN-09163,2.8,3.2,3.3,2.7,3.9,3.5,3.4,3.6,2.9,3.5,3.1,2.8,3.5
SYN-09164,2.2,3.1,3.0,3.6,2.6,2.9,3.0,3.1,3.2,2.9,3.1,3.1,3.2
SYN-09165,3.1,2.9,3.7,2.8,2.8,3.0,2.9,3.8,2.7,2.9,3.0,3.5,2.7
SYN-09166,2.7,2.7,2.6,2.2,2.2,2.4,2.6,2.7,2.3,2.1,2.2,2.3,2.6
SYN-09167,4.3,4.3,4.5,4.6,4.7,4.5,4.6,4.2,4.5,4.6,5.0,4.9,4.7
SYN-09168,3.0,3.5,3.2,2.6,3.6,3.5,3.1,3.5,3.4,3.2,3.5,3.7,3.2
SYN-09169,2.3,3.0,3.1,3.1,2.9,2.3,2.2,3.0,2.7,2.8,2.2,2.8,2.9
SYN-09170,2.7,3.3,2.8,2.9,3.1,3.3,2.9,3.7,3.3,3.2,2.9,3.4,2.6
SYN-09171,2.7,2.9,3.0,2.7,3.3,2.7,3.5,3.2,3.1,3.1,2.7,3.5,2.4
SYN-09172,2.9,2.9,3.1,3.1,2.5,2.9,2.8,3.3,2.9,3.0,3.2,2.4,2.3
SYN-09173,1.0,1.1,1.1,1.0,1.1,1.0,1.0,1.4,1.2,1.3,1.0,1.5,1.0
SYN-09174,3.1,3.3,2.6,2.6,3.2,3.0,3.0,2.9,2.7,2.5,3.1,2.6,3.0
SYN-09175,3.3,3.3,3.3,3.1,3.5,3.3,3.3,3.0,3.2,3.4,3.4,3.4,3.3
SYN-09176,2.3,2.3,2.5,2.8,3.0,2.8,2.7,2.8,2.6,2.6,2.3,2.4,2.5
SYN-09177,1.7,1.5,1.8,1.7,1.5,2.2,1.5,1.9,1.9,1.5,1.9,1.9,1.8
SYN-09178,2.4,2.2,3.2,2.4,2.5,2.3,2.1,2.4,2.2,2.6,2.3,2.4,1.8
SYN-09179,2.9,3.1,2.8,3.1,3.0,3.0,2.8,2.6,2.3,2.7,2.8,2.6,2.7
SYN-09180,3.8,3.7,3.9,4.1,4.0,3.8,3.4,3.5,4.1,3.8,3.5,3.4,3.1
SYN-09181,2.7,3.2,3.1,2.9,3.2,3.1,2.5,3.3,2.8,2.6,2.7,2.9,2.9
SYN-09182,2.4,2.4,2.2,2.4,2.6,2.3,2.5,1.8,2.3,2.9,2.5,1.7,2.3
SYN-09183,3.4,3.6,3.8,3.9,3.5,3.3,3.4,3.4,2.9,3.1,3.3,3.5,3.5
SYN-09184,2.5,2.3,2.2,2.7,2.5,2.6,2.2,3.0,2.8,2.3,2.2,2.5,2.0
SYN-09185,2.5,1.6,2.2,2.1,2.5,1.6,2.1,1.6,1.8,1.2,1.9,1.6,1.1
SYN-09186,2.0,2.2,2.2,2.2,2.2,2.7,1.9,2.3,2.2,2.0,2.2,2.5,2.4
SYN-09187,3.3,3.0,3.0,2.8,3.4,3.0,3.1,2.9,3.7,3.4,3.1,3.1,3.1
SYN-09188,2.5,2.1,2.5,2.0,2.5,2.2,1.7,2.8,2.0,2.2,2.1,1.8,2.1
SYN-09189,3.0,3.7,2.9,3.3,3.4,2.9,3.3,2.9,3.0,3.0,3.6,3.5,2.8
SYN-09190,3.8,3.9,4.0,4.2,4.3,3.9,4.6,3.5,3.8,3.9,3.4,3.9,3.4
SYN-09191,4.0,3.0,3.1,3.5,3.1,2.9,3.6,3.1,3.5,3.3,3.9,3.6,3.6
SYN-09192,2.3,2.5,2.4,2.0,2.0,2.1,2.2,2.2,2.2,2.4,2.3,2.5,2.3
SYN-09193,1.8,2.1,2.3,1.9,1.7,2.5,1.8,2.1,2.2,1.8,1.4,1.9,1.9
SYN-09194,1.2,1.2,1.3,1.0,1.4,1.5,1.4,1.0,1.0,1.4,1.6,1.3,1.8
SYN-09195,2.6,2.5,2.5,2.5,2.4,2.5,2.9,2.6,2.1,2.4,2.1,2.3,2.0
SYN-09196,2.2,1.4,1.6,1.4,1.5,1.5,1.9,1.4,1.3,1.2,1.1,1.3,2.4
SYN-09197,3.2,2.9,3.3,2.8,3.3,3.0,3.3,3.1,2.6,3.0,3.1,3.2,2.9
SYN-09198,3.7,4.0,3.9,3.8,3.6,3.5,3.7,3.5,3.3,4.0,3.4,3.9,3.4
SYN-09199,3.0,2.4,3.1,3.0,3.1,2.6,3.6,2.3,3.0,2.7,3.2,2.7,2.8
SYN-09200,2.4,2.4,2.3,2.8,2.1,2.7,2.2,1.9,2.6,2.2,2.1,2.6,1.9
SYN-09201,3.3,3.7,3.1,3.1,3.5,3.3,3.5,3.3,3.2,3.6,3.7,3.3,4.0
SYN-09202,2.8,3.1,2.3,2.3,2.2,2.5,2.0,2.3,2.6,2.1,2.3,2.5,2.3
SYN-09203,2.3,2.7,2.5,2.6,2.3,2.3,2.7,2.9,2.3,2.7,2.7,2.7,2.5
SYN-09204,2.9,2.8,2.5,2.5,3.3,2.9,2.7,2.5,2.5,2.7,2.3,2.2,2.8
SYN-09205,2.7,2.7,2.4,2.1,2.6,2.7,2.3,2.6,1.6,2.3,2.3,2.0,2.1
SYN-09206,3.0,2.8,2.9,3.0,2.8,2.8,2.8,2.3,3.0,2.8,2.9,2.7,2.8
SYN-09207,3.7,2.9,2.7,3.7,3.3,2.8,3.2,3.5,3.4,3.4,3.5,3.1,2.9
SYN-09208,3.0,3.1,2.8,2.0,2.7,2.4,2.6,2.7,3.2,2.9,2.0,2.3,3.1
SYN-09209,1.7,2.0,1.7,2.2,2.0,2.1,1.3,2.0,1.5,2.1,2.5,1.4,2.1
SYN-09210,2.4,2.6,2.7,3.0,3.1,3.1,2.5,3.0,2.6,2.8,2.6,3.0,2.6
SYN-09211,3.0,3.1,2.5,3.3,3.5,2.6,2.4,3.1,3.2,2.6,2.8,3.0,2.9
SYN-09212,2.7,2.6,2.2,2.7,2.5,2.2,2.3,2.7,2.1,2.1,3.0,2.2,2.9
SYN-09213,2.2,2.7,2.9,2.3,2.4,3.0,3.2,2.8,2.6,2.6,2.3,2.0,2.8
SYN-09214,2.9,3.3,3.4,3.2,3.6,3.4,3.3,3.6,3.5,3.7,3.3,3.7,3.5
SYN-09215,2.7,2.8,2.8,2.5,2.6,2.8,2.2,2.6,1.9,2.5,1.8,2.3,2.0
SYN-09216,3.2,2.7,2.6,3.0,2.7,2.5,2.8,2.4,3.5,2.9,3.1,3.3,3.3
SYN-09217,3.1,2.7,2.9,2.9,2.9,3.0,2.9,2.7,3.6,2.4,2.9,3.0,3.2
SYN-09218,1.7,2.0,1.7,2.1,1.9,2.0,1.9,1.7,1.4,1.4,1.6,1.7,1.9
SYN-09219,2.0,2.2,2.4,1.9,2.5,1.2,2.1,2.2,2.2,2.4,2.3,2.3,1.4
SYN-09220,2.4,2.5,2.9,2.9,2.4,2.8,2.3,2.8,2.9,3.0,2.3,2.4,1.8
SYN-09221,3.4,3.5,2.8,2.9,3.4,3.0,3.5,3.1,3.3,2.9,3.1,2.3,3.7
SYN-09222,3.9,3.6,3.6,3.3,3.4,3.8,3.7,4.0,3.4,4.1,3.5,3.4,3.6
SYN-09223,2.2,2.0,1.5,1.5,1.1,1.9,1.7,1.5,2.2,2.5,1.9,1.9,1.8
SYN-09224,1.8,1.4,1.6,1.8,2.1,1.7,2.3,2.2,1.8,1.8,1.9,2.0,1.9
SYN-09225,2.7,2.9,2.6,2.9,2.6,2.4,2.5,2.6,2.3,2.8,2.5,2.4,2.7
SYN-09226,2.6,3.0,3.0,2.7,3.2,2.9,3.3,3.2,2.9,3.6,3.1,3.0,3.6
SYN-09227,2.0,2.9,2.3,2.7,2.5,2.0,2.3,2.6,2.8,2.2,1.8,2.3,2.0
SYN-09228,2.7,3.2,2.8,3.0,2.7,2.8,2.7,3.4,2.7,3.0,3.2,2.8,3.2
SYN-09229,3.4,3.7,3.5,3.6,3.4,2.6,2.9,3.4,2.7,3.3,3.5,3.5,2.9
SYN-09230,3.4,3.3,3.3,3.2,3.1,2.7,3.7,3.4,3.3,3.3,3.6,2.8,2.8
SYN-09231,3.5,3.9,4.1,4.0,3.6,3.7,4.6,4.0,3.9,4.3,4.4,4.1,4.2
SYN-09232,2.0,2.5,2.5,2.6,2.2,2.6,2.6,2.2,2.6,2.1,1.9,2.2,2.4
SYN-09233,1.1,1.0,1.4,1.2,1.0,1.2,1.1,1.3,1.2,1.4,1.2,1.0,1.0
SYN-09234,2.0,2.3,2.3,2.6,2.2,2.0,2.3,2.5,2.2,2.5,2.2,2.3,2.3
SYN-09235,3.1,3.2,3.3,3.4,3.8,3.1,3.6,3.5,3.6,3.1,3.2,3.1,3.2
SYN-09236,3.5,3.4,3.6,3.1,2.8,3.4,3.3,3.5,3.5,2.9,2.8,4.1,3.8
SYN-09237,2.1,2.1,1.8,1.9,1.4,1.8,1.8,2.2,1.1,2.3,2.0,1.8,1.7
SYN-09238,3.5,3.2,3.5,3.7,3.5,3.7,3.7,3.2,3.3,3.6,3.1,4.0,3.8
SYN-09239,1.6,1.6,1.7,1.7,1.5,1.9,1.9,1.7,2.0,2.2,1.3,2.1,1.4
SYN-09240,2.1,2.2,2.6,2.2,2.3,2.5,2.1,2.3,2.3,2.4,2.8,2.6,2.6
SYN-09241,2.9,2.5,2.7,3.2,3.1,3.0,3.0,3.1,2.6,2.9,3.1,3.3,3.1
SYN-09242,2.5,3.0,2.1,2.2,3.1,2.3,2.2,2.2,3.1,2.5,2.5,2.3,2.5
SYN-09243,3.2,3.6,2.6,3.5,3.3,3.0,2.8,2.8,2.9,3.2,3.1,3.4,2.9
SYN-09244,2.4,2.1,2.7,2.3,2.0,2.2,2.1,2.7,2.4,2.5,2.8,2.1,2.8
SYN-09245,2.4,2.0,3.2,2.1,3.4,2.9,3.1,2.4,2.8,3.0,3.1,2.9,2.8
SYN-09246,1.9,1.9,1.9,1.7,2.1,1.7,2.0,1.8,1.2,2.3,1.5,2.0,2.3
SYN-09247,3.6,4.6,3.6,3.4,4.2,3.4,3.8,3.9,3.6,3.7,3.6,4.6,4.2
SYN-09248,2.9,2.8,2.4,2.3,2.7,2.8,1.9,2.3,2.7,2.4,2.7,2.5,2.8
SYN-09249,3.0,2.1,2.6,3.2,2.4,2.3,2.8,2.5,2.9,2.3,2.7,2.4,2.6
SYN-09250,3.0,3.4,3.0,2.6,2.7,3.1,2.7,3.1,2.7,2.9,2.7,3.0,2.7
SYN-09251,1.9,2.1,1.8,2.0,1.5,1.6,1.7,1.7,2.0,2.3,1.8,2.4,2.2
SYN-09252,2.4,2.6,3.2,2.7,2.3,2.9,2.6,2.7,3.0,2.7,2.6,2.5,2.8
SYN-09253,1.6,1.7,2.3,2.8,2.1,2.4,1.8,2.1,1.2,1.9,2.2,1.8,1.9
SYN-09254,2.6,1.9,2.4,1.6,2.6,2.2,2.3,2.4,1.5,1.8,2.2,1.9,1.8
SYN-09255,2.9,2.4,2.6,2.5,2.5,2.8,2.4,2.8,2.4,2.7,2.6,2.2,2.7
SYN-09256,2.9,3.1,2.7,3.2,2.8,3.2,3.5,2.5,2.7,2.8,3.0,3.0,2.8
SYN-09257,2.7,2.6,2.7,2.6,2.8,2.2,2.2,2.1,2.5,2.5,2.6,2.3,2.8
SYN-09258,2.6,2.4,2.5,3.0,2.5,2.5,2.6,2.7,2.6,2.7,2.7,2.6,3.0
SYN-09259,2.9,3.3,3.1,2.9,3.1,2.8,3.2,3.2,3.2,3.1,3.1,2.9,3.0
SYN-09260,2.2,2.2,2.0,2.9,2.9,2.0,2.6,2.2,2.4,2.5,2.4,2.8,3.3
SYN-09261,1.9,2.5,2.4,2.2,2.0,1.7,2.4,2.3,2.3,2.5,2.4,2.3,2.5
SYN-09262,3.0,3.0,3.4,3.0,2.5,3.2,3.2,2.9,3.3,2.8,3.0,3.3,2.9
SYN-09263,2.6,2.7,3.0,2.4,3.0,3.0,3.1,2.2,3.1,2.8,2.6,2.6,2.6
SYN-09264,2.8,2.7,2.7,1.9,2.5,2.7,1.9,2.9,2.5,2.5,2.6,2.3,2.3
SYN-09265,3.6,3.6,3.2,3.6,3.7,2.8,3.6,3.4,3.7,3.7,3.4,3.5,3.6
SYN-09266,2.8,2.6,2.3,2.3,2.3,2.4,3.3,2.6,3.1,2.8,2.3,2.5,2.4
SYN-09267,3.1,3.2,4.2,3.4,3.0,3.0,3.1,3.1,3.0,3.4,3.0,2.5,2.9
SYN-09268,1.6,1.3,1.5,1.0,1.0,1.1,1.5,1.2,1.3,1.3,1.0,1.8,1.9
SYN-09269,2.8,2.9,2.6,2.6,2.7,2.5,2.8,2.3,2.8,3.0,2.4,2.2,2.9
SYN-09270,2.9,2.8,2.6,2.9,2.8,2.8,2.9,2.6,2.5,2.4,2.6,2.7,2.9
SYN-09271,2.9,1.8,2.6,2.7,2.5,2.6,2.7,2.5,2.7,2.2,2.4,2.5,2.5
SYN-09272,2.0,2.4,2.0,2.8,2.1,2.2,2.0,1.9,2.4,2.0,2.3,2.5,1.9
SYN-09273,1.3,2.2,1.4,1.9,1.4,1.9,2.0,1.6,1.3,1.6,1.6,1.6,1.0
SYN-09274,1.9,2.1,2.3,2.1,2.5,2.1,2.5,2.7,2.4,2.5,2.1,2.6,2.0
SYN-09275,2.3,2.5,2.3,2.4,2.1,2.6,2.1,2.0,2.7,2.8,2.5,2.3,2.1
SYN-09276,2.5,2.7,2.7,2.1,2.9,2.3,2.4,2.7,2.9,2.8,2.8,2.5,2.8
SYN-09277,3.7,3.3,3.5,2.7,3.3,3.6,3.4,3.4,3.1,3.4,3.6,3.3,3.8
SYN-09278,1.7,2.1,2.0,1.6,2.1,2.0,1.7,1.6,2.1,2.0,2.1,2.4,2.1
SYN-09279,2.7,3.7,3.4,2.8,2.9,2.2,3.1,2.8,3.0,2.5,3.1,2.3,2.1
SYN-09280,2.8,1.7,1.8,2.0,2.3,1.6,1.9,1.9,2.2,2.9,2.5,2.3,2.1
SYN-09281,3.0,3.0,3.2,3.2,3.0,3.3,3.1,2.6,2.7,2.8,3.4,3.4,3.1
SYN-09282,3.3,3.2,3.3,3.5,3.4,3.1,3.2,3.4,3.0,3.4,3.5,3.3,3.6
SYN-09283,3.2,3.3,2.9,3.5,3.3,3.0,3.2,3.1,3.4,3.1,3.0,3.0,3.3
SYN-09284,3.1,3.7,3.0,2.5,3.2,3.1,3.1,3.0,3.0,3.2,3.2,2.8,2.9
SYN-09285,1.8,1.7,1.4,1.4,1.0,1.3,1.2,1.0,1.0,1.5,1.0,1.2,1.4
SYN-09286,3.0,2.4,2.2,2.8,2.5,2.4,2.2,2.7,2.9,2.9,2.1,2.5,2.3
SYN-09287,2.9,2.8,3.0,3.6,3.8,3.0,2.3,3.4,3.8,3.3,2.9,3.1,2.7
SYN-09288,4.1,3.9,3.8,3.9,3.4,3.7,4.1,3.4,4.1,3.7,3.4,3.9,4.2
SYN-09289,3.1,3.5,3.4,3.2,3.5,3.4,2.8,2.9,3.2,3.5,3.1,3.8,3.5
SYN-09290,2.9,2.5,3.0,3.1,3.1,3.2,2.9,3.4,2.7,3.4,2.8,3.1,3.3
SYN-09291,2.9,2.5,2.5,2.3,2.4,2.3,3.1,3.3,2.9,2.9,3.0,2.7,2.6
SYN-09292,2.4,1.9,2.4,3.0,2.4,2.3,2.6,2.3,2.1,2.2,2.9,2.3,2.0
SYN-09293,3.8,3.7,3.4,3.8,3.8,3.3,3.9,3.5,3.1,3.1,3.4,3.7,3.8
SYN-09294,2.9,2.5,3.4,3.4,3.1,2.9,2.9,2.4,2.9,2.6,3.1,2.8,3.5
SYN-09295,3.0,2.3,2.4,2.7,2.7,2.8,2.6,1.9,2.5,2.5,2.6,2.9,2.9
SYN-09296,3.0,2.8,2.9,2.7,3.2,2.8,2.9,2.3,2.8,3.2,2.9,2.7,3.3
SYN-09297,2.6,2.6,2.4,3.3,2.3,2.8,2.7,2.9,3.2,2.7,2.8,2.5,3.0
SYN-09298,2.9,3.0,3.3,3.0,2.5,2.7,3.7,3.2,2.8,2.6,2.4,3.2,2.9
SYN-09299,3.0,3.2,3.4,2.9,4.1,2.8,3.3,3.0,3.2,3.7,3.5,2.6,3.1
SYN-09300,1.7,1.8,1.6,1.5,2.1,2.2,1.9,1.8,2.1,1.7,1.3,2.3,2.2
SYN-09301,2.0,2.2,2.2,2.1,2.3,1.6,1.7,2.2,2.0,2.1,2.1,2.5,1.8
SYN-09302,3.7,3.1,3.2,3.0,3.7,3.1,3.2,4.2,2.9,3.4,3.6,3.5,4.0
SYN-09303,2.2,2.5,1.9,2.6,2.1,2.5,2.3,2.5,2.0,1.9,2.0,2.4,2.0
SYN-09304,2.6,2.7,2.0,2.5,2.4,2.8,3.2,2.5,3.1,2.7,2.4,2.6,2.5
SYN-09305,3.2,2.4,3.0,3.4,3.2,3.0,3.0,2.8,3.0,3.1,2.9,2.5,2.5
SYN-09306,2.9,2.7,3.0,2.5,2.4,3.0,2.8,2.6,2.7,2.5,3.0,2.8,2.8
SYN-09307,3.0,2.6,3.3,2.4,2.7,3.3,2.8,2.7,2.8,3.1,2.6,2.7,3.0
SYN-09308,2.3,2.0,2.3,2.1,2.4,2.2,2.3,2.2,2.6,2.4,2.3,2.2,2.2
SYN-09309,3.6,3.6,3.9,3.5,3.7,3.7,4.0,4.0,3.8,4.0,3.9,3.7,4.2
SYN-09310,3.0,3.3,2.9,2.8,3.5,3.1,3.6,3.5,3.2,3.2,3.9,3.1,2.5
SYN-09311,3.1,3.0,2.9,2.7,2.7,2.8,2.7,3.0,3.1,2.4,2.8,2.3,3.1
SYN-09312,4.0,4.2,4.5,3.9,4.2,3.8,4.2,4.3,3.5,4.4,3.8,4.1,4.1
SYN-09313,1.9,2.4,2.3,1.9,2.8,3.1,2.2,2.1,2.1,2.3,2.5,2.1,2.5
SYN-09314,3.0,3.1,3.0,2.5,3.1,3.3,3.5,3.0,2.4,3.0,3.0,3.2,2.6
SYN-09315,2.6,2.5,2.7,2.8,2.6,3.1,3.3,2.1,2.9,3.5,2.9,2.5,2.6
SYN-09316,3.3,2.8,3.2,2.9,2.8,3.3,3.6,3.1,3.2,3.4,2.8,2.9,2.6
SYN-09317,3.1,2.6,3.2,2.7,3.0,2.8,3.4,3.5,3.1,2.7,3.2,3.3,2.4
SYN-09318,4.5,4.5,4.2,4.3,4.0,4.5,4.1,4.6,4.4,4.0,4.2,4.8,4.1
SYN-09319,2.7,2.9,3.2,2.9,2.5,3.3,3.7,2.8,3.2,2.7,3.3,3.3,3.2
SYN-09320,3.2,3.3,3.0,2.4,3.0,2.8,2.9,3.1,3.1,2.6,3.2,3.0,3.3
SYN-09321,2.3,2.3,2.1,2.4,2.4,2.3,2.3,2.3,2.2,1.9,1.9,2.0,2.6
SYN-09322,2.8,2.7,1.9,2.6,2.7,2.6,2.6,2.6,2.6,2.5,2.2,2.4,1.9
SYN-09323,2.9,3.2,2.7,2.7,2.6,3.7,3.4,2.9,3.7,3.4,3.3,3.0,3.2
SYN-09324,2.8,2.1,2.6,2.5,2.5,2.8,2.9,2.2,2.3,2.5,2.8,2.4,2.2
